# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL0125	8	well thank you that s all for today	Yes , the booking is completed . Car type is grey lexus and contact number is 0766024206 .	none	none	none	none	none	none	none	none	none	thursday	1	2	none	avalon	no	moderate	4	guest house	none	thursday	1	16:45	none	india house	none	16:45	avalon	india house	none	none	none	none	none	none	none
PMUL1324	0	Hey looking for a train to go to Cambridge . Want one that will leave on Wednesday .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	none	cambridge	none
PMUL1324	1	I will depart from london kings .  I would like to leave after 17:00 on wednesday .	Okay , where will you be departing from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	2	What 's the price for that one ?	The TR6045 departing London Kings Cross for Cambridge on Saturday at 17:17 should work for you , would you like more information or to make a booking ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	3	Not at this time , can you tell me about places to go near the centre ?	The price for that ticket is 23.60 pounds . Would you like to make a booking ?	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	4	It does n't matter can you recommend one ?	sure ! there are 44 attractions in that area . what do you like to do ?	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	5	Can I get the address please ?	Broughton house gallery  is a nice museum in the centre of town	centre	broughton house gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	6	Thanks , is there an entry fee for that ?	the address is 98 king street	centre	broughton house gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
PMUL1324	7	No that 's all thanks .	No , it 's free ! Is there anything else you need ?	centre	broughton house gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	london kings cross	cambridge	17:00
MUL0623	0	I need a train leaving friday that will arrive by 16:30		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:30	none	friday	none	none	none
MUL0623	1	Sure book 1 ticket from kings lynn to cambridge	Certainly , there are plenty of options , the train that arrives closest to 16:30 arrives at 14:43 . Shall I book it , if so for how many riders ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:30	1	friday	kings lynn	cambridge	none
MUL0623	2	I need booking for eight people if there is room . If so , book it and send a reference number .	Now that we 've specified , we have one that arrives at 14:58 , the TR6844 . Does this still work ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:30	8	friday	kings lynn	cambridge	none
MUL0623	3	I need a place to stay with a 4 star rating in the north please	Booking was successful , the total fee is 78.4 GBP payable at the station . Reference number is : 59LWLXZ4 . Can I help you with anything else ?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	16:30	8	friday	kings lynn	cambridge	none
MUL0623	4	I am indifferent to parking but free wifi is a necessity .	Certainly , there are 8 guesthouse type accommodations in the north area that are 4 stars . Does parking or wifi matter to you ?	none	none	none	none	none	none	none	none	north	none	none	none	yes	none	do not care	none	4	none	none	none	none	none	none	none	none	none	none	none	none	16:30	8	friday	kings lynn	cambridge	none
MUL0623	5	Great , book me one of those for 8 people . We 'll stay from Friday for 5 nights . I 'll need a reference number , please .	All the selections have wifi , 7 of the 8 hotels are moderately priced , but one is in the cheaply priced range .	none	none	none	none	none	none	none	none	north	friday	8	5	yes	none	do not care	cheap	4	none	none	none	none	none	none	none	none	none	none	none	none	16:30	8	friday	kings lynn	cambridge	none
MUL0623	6	No , I appreciate your help !	I booked you what you requested at the avalon hotel . Your reference number is J8LR3GIP . Can we help you with anything else ?	none	none	none	none	none	none	none	none	north	friday	8	5	yes	none	do not care	cheap	4	none	none	none	none	none	none	none	none	none	none	none	none	16:30	8	friday	kings lynn	cambridge	none
SNG01914	0	I need a taxi after 21:45 to take me to jesus college .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	jesus college	21:45	none	none	none	none	none	none
SNG01914	1	I am coming from 4455 Woodbridge Road . It 's the hotel next to the Shell gas station and Cambridge College .	I 'd be happy to help ! Where are you coming from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	jesus college	21:45	none	none	none	none	none	none
SNG01914	2	I 'm coming from thanh binh .	What is the name of the hotel you are coming from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thanh binh	jesus college	21:45	none	none	none	none	none	none
SNG01914	3	Thank you for your help , goodbye .	I have that booked a yellow skoda with contact number 07116573501 .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thanh binh	jesus college	21:45	none	none	none	none	none	none
SNG1084	0	Can you help me find a place to go in the west section of town ? I would like to go to an architecture attraction .		west	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1084	1	What about a type of college ?	There are no matches for an architecture attraction in the west part of town . Would you like me to search another area ?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1084	2	The churchill college is fine . Can I have the phone number please ?	magdalene college , clare hall , and churchill college are all colleges in the west with free entrance fees .	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1084	3	Yes . What is the postcode for Churchill College ?	The phone number is 01223336233 . Is there anything else I can help you with ?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1084	4	No , that is all I needed . Thanks .	The postcode is cb30ds . Anything else I can assist you with ?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1068	0	Hi ! I 'm looking for somewhere to go in the centre area .		centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1068	1	I would love to maybe tour a college if I can .	Great ! The centre has many attractions . Are you interested in a particular type ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1068	2	Yes , and do you have the address and phone number ?	We have 13 colleges in the centre area . The downing college is one that is free to enter . Would you like more information on this one ?	centre	downing college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1068	3	No thank you . You have been very helpful . Have a great day .	Downing College is on Regent Street and the phone number is 01223334860 . Is there anything else I can help you with ?	centre	downing college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20226	0	Can you find me an expensive restaurant that serves steakhouse food ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	steakhouse	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20226	1	Yes . How about a restaurant serving british food ?	unfortunately there are no restaurants that suits you . do you want to try something else ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	british	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20226	2	No it does n't matter	I 've found several British restaurants in the expensive price range . Does the area of town matter to you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	british	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20226	3	May I have the phone number , please ?	Fitzbillies restaurant serves British food , is located in the center of town and is in the expensive price range .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	british	fitzbillies restaurant	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20226	4	Can I have the address please ?	Certainly . The number is 01223 352500 . Can I assist you any further ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	british	fitzbillies restaurant	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20226	5	No , that was it . Thank you .	fitzbillies restaurant is located at 51 Trumpington Street City Centre .  Can I help you with anything else ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	british	fitzbillies restaurant	expensive	none	none	none	none	none	none	none	none	none	none
